Stove type: M2200,,Latitude of the PUMA device location,[64.90272],Longitude of the PUMA device location,[-147.772],,,
1544138872.0,-1,-1,0,0.0,0.0,65.16,9.86,55.3
1544139173.0,-1,-1,0,0.0,0.0,64.92,9.86,55.06
1544139473.0,-1,-1,0,0.0,0.0,64.92,9.86,55.06
1544139712.0,2,16408,3,1.3065e-05,0.0001967949790794979,64.43,9.86,54.57
1544140026.0,4,18083,1675,0.007294625,0.08363264331210192,65.4,9.86,55.54
1544140081.0,1,18532,449,0.001955395,0.1279894909090909,66.13,9.86,56.27
1544140136.0,2,18888,356,0.0015503799999999999,0.10147941818181817,67.33,9.86,57.47
1544140194.0,4,19228,340,0.0014807,0.0919055172413793,68.28,9.86,58.42
1544140249.0,3,19484,256,0.00111488,0.07297396363636363,68.75,9.86,58.89
1544140349.0,4,19949,465,0.002025075,0.0729027,69.68,9.86,59.82
1544140705.0,-1,-1,0,0.0,0.0,70.6,9.86,60.74
1544141005.0,-1,-1,0,0.0,0.0,69.68,9.98,59.7
1544141305.0,-1,-1,0,0.0,0.0,68.75,10.16,58.59
1544141605.0,-1,-1,0,0.0,0.0,67.57,10.34,57.23
1544141906.0,-1,-1,0,0.0,0.0,66.61,10.52,56.09
1544142206.0,-1,-1,0,0.0,0.0,65.65,10.7,54.95
1544142506.0,-1,-1,0,0.0,0.0,65.4,10.88,54.52
1544142806.0,-1,-1,0,0.0,0.0,65.16,11.06,54.1
1544143107.0,-1,-1,0,0.0,0.0,64.18,11.24,52.94
1544143196.0,2,19951,2,8.71e-06,0.000352314606741573,64.67,11.3,53.37
1544143508.0,4,21610,1659,0.007224945,0.08336475,65.4,11.48,53.92
1544143563.0,2,22057,447,0.0019466849999999999,0.1274193818181818,66.13,11.52,54.61
1544143687.0,4,22777,720,0.0031355999999999997,0.09103354838709676,68.04,11.59,56.45
1544143741.0,3,23033,256,0.00111488,0.07432533333333333,68.98,11.62,57.36
1544143818.0,4,23390,357,0.001554735,0.07268890909090908,69.91,11.67,58.24
1544144173.0,-1,-1,0,0.0,0.0,70.14,11.88,58.26
1544144474.0,-1,-1,0,0.0,0.0,69.91,12.07,57.84
1544144774.0,-1,-1,0,0.0,0.0,68.51,12.28,56.23
1544145074.0,-1,-1,0,0.0,0.0,67.57,12.49,55.08
1544145374.0,-1,-1,0,0.0,0.0,66.85,12.7,54.15
1544145675.0,-1,-1,0,0.0,0.0,65.89,12.91,52.98
1544145975.0,-1,-1,0,0.0,0.0,65.4,13.12,52.28
1544146275.0,-1,-1,0,0.0,0.0,64.92,13.33,51.59
1544146576.0,-1,-1,0,0.0,0.0,64.43,13.54,50.89
1544146631.0,2,23646,256,0.00111488,0.07297396363636363,64.43,13.58,50.85
1544146895.0,1,25053,1407,0.006127484999999999,0.08355661363636363,65.89,13.77,52.12
1544146987.0,2,25807,754,0.00328367,0.1284914347826087,66.61,13.83,52.78
1544147088.0,4,26391,584,0.00254332,0.0906529900990099,68.28,13.9,54.38
1544147143.0,3,26647,256,0.00111488,0.07297396363636363,69.21,13.94,55.27
1544147221.0,4,27011,364,0.00158522,0.07316399999999999,70.14,13.99,56.15
1544147576.0,-1,-1,0,0.0,0.0,71.52,14.24,57.28
1544147876.0,-1,-1,0,0.0,0.0,72.42,14.45,57.97
1544148177.0,-1,-1,0,0.0,0.0,69.91,14.66,55.25
1544148477.0,-1,-1,0,0.0,0.0,68.98,14.87,54.11
1544148777.0,-1,-1,0,0.0,0.0,67.8,15.08,52.72
1544149077.0,-1,-1,0,0.0,0.0,66.85,15.29,51.56
1544149378.0,-1,-1,0,0.0,0.0,66.13,15.5,50.63
1544149678.0,-1,-1,0,0.0,0.0,65.16,15.71,49.45
1544149978.0,-1,-1,0,0.0,0.0,64.43,15.92,48.51
1544150082.0,2,27013,2,8.71e-06,0.00030149999999999996,64.43,16.0,48.43
1544150396.0,1,28688,1675,0.007294625,0.08363264331210192,65.4,16.22,49.18
1544150479.0,2,29366,678,0.00295269,0.12806848192771086,66.85,16.28,50.57
1544150600.0,3,30070,704,0.0030659199999999998,0.09121745454545453,68.04,16.36,51.68
1544150765.0,4,30837,767,0.0033402849999999997,0.07287894545454546,69.45,16.48,52.97
1544151121.0,-1,-1,0,0.0,0.0,72.65,16.72,55.93
1544151421.0,-1,-1,0,0.0,0.0,71.74,16.93,54.81
1544151721.0,-1,-1,0,0.0,0.0,69.45,17.11,52.34
1544152022.0,-1,-1,0,0.0,0.0,68.04,17.25,50.79
1544152322.0,-1,-1,0,0.0,0.0,67.57,17.38,50.19
1544152622.0,-1,-1,0,0.0,0.0,66.13,17.52,48.61
1544152922.0,-1,-1,0,0.0,0.0,65.89,17.65,48.24
1544153223.0,-1,-1,0,0.0,0.0,64.92,17.79,47.13
1544153523.0,-1,-1,0,0.0,0.0,64.18,17.93,46.25
1544153594.0,2,30886,49,0.00021339499999999999,0.010820028169014083,64.67,17.96,46.71
1544153898.0,4,32505,1619,0.007050745,0.08349566447368421,65.16,18.09,47.07
1544153953.0,1,32954,449,0.001955395,0.1279894909090909,65.4,18.12,47.28
1544154011.0,2,33428,474,0.00206427,0.12812710344827585,66.61,18.14,48.47
1544154097.0,3,33928,500,0.0021774999999999997,0.09115116279069767,68.04,18.18,49.86
1544154281.0,4,34783,855,0.0037235249999999997,0.07285157608695651,69.68,18.27,51.41
1544154636.0,-1,-1,0,0.0,0.0,72.19,18.43,53.76
1544154936.0,-1,-1,0,0.0,0.0,70.14,18.56,51.58
1544155274.0,-1,-1,0,0.0,0.0,68.28,18.7,49.58
1544155575.0,-1,-1,0,0.0,0.0,67.57,18.77,48.8
1544155875.0,-1,-1,0,0.0,0.0,65.89,18.85,47.04
1544156175.0,-1,-1,0,0.0,0.0,65.89,18.92,46.97
1544156476.0,-1,-1,0,0.0,0.0,64.92,19.0,45.92
1544156776.0,-1,-1,0,0.0,0.0,64.18,19.07,45.11
1544156831.0,2,34906,123,0.000535665,0.03506170909090908,64.18,19.09,45.09
1544157120.0,1,36445,1539,0.006702344999999999,0.0834894186851211,65.65,19.16,46.49
1544157201.0,2,37111,666,0.00290043,0.128908,66.37,19.18,47.19
1544157316.0,3,37779,668,0.0029091399999999997,0.0910687304347826,68.28,19.21,49.07
1544157480.0,4,38542,763,0.003322865,0.07294093902439024,69.45,19.25,50.2
1544157835.0,-1,-1,0,0.0,0.0,70.14,19.34,50.8
1544158135.0,-1,-1,0,0.0,0.0,69.91,19.41,50.5
1544158436.0,-1,-1,0,0.0,0.0,68.28,19.49,48.79
1544158736.0,-1,-1,0,0.0,0.0,67.33,19.56,47.77
1544159036.0,-1,-1,0,0.0,0.0,66.13,19.63,46.5
1544159336.0,-1,-1,0,0.0,0.0,65.65,19.69,45.96
1544159637.0,-1,-1,0,0.0,0.0,64.67,19.75,44.92
1544159911.0,2,38546,4,1.742e-05,0.00022887591240875913,64.67,19.8,44.87
1544160223.0,1,40209,1663,0.007242365,0.08356575000000001,65.16,19.86,45.3
1544160308.0,2,40907,698,0.0030397899999999997,0.12874404705882353,66.61,19.88,46.73
1544160411.0,4,41499,592,0.00257816,0.09011044660194174,68.51,19.9,48.61
1544160465.0,3,41755,256,0.00111488,0.07432533333333333,69.21,19.91,49.3
1544160561.0,4,42202,447,0.0019466849999999999,0.0730006875,69.68,19.93,49.75
1544160917.0,-1,-1,0,0.0,0.0,72.42,20.0,52.42
1544161217.0,-1,-1,0,0.0,0.0,71.52,20.06,51.46
1544161517.0,-1,-1,0,0.0,0.0,69.45,20.12,49.33
1544161817.0,-1,-1,0,0.0,0.0,68.51,20.18,48.33
1544162118.0,-1,-1,0,0.0,0.0,66.85,20.24,46.61
1544162418.0,-1,-1,0,0.0,0.0,65.89,20.3,45.59
1544162718.0,-1,-1,0,0.0,0.0,64.92,20.28,44.64
1544163019.0,-1,-1,0,0.0,0.0,64.92,20.27,44.65
1544163259.0,2,42203,1,4.355e-06,6.532499999999999e-05,63.93,20.26,43.67
1544163572.0,4,43870,1667,0.0072597849999999995,0.08349912460063896,65.16,20.24,44.92
1544163627.0,1,44319,449,0.001955395,0.1279894909090909,65.89,20.24,45.65
1544163681.0,2,44731,412,0.00179426,0.11961733333333334,66.85,20.24,46.61
1544163774.0,4,45271,540,0.0023517,0.09103354838709678,68.28,20.23,48.05
1544163829.0,3,45527,256,0.00111488,0.07297396363636363,68.75,20.23,48.52
1544163972.0,4,46194,667,0.002904785,0.07312745454545455,69.68,20.22,49.46
1544164328.0,-1,-1,0,0.0,0.0,70.14,20.2,49.94
1544164628.0,-1,-1,0,0.0,0.0,69.68,20.19,49.49
1544164928.0,-1,-1,0,0.0,0.0,67.8,20.17,47.63
1544165228.0,-1,-1,0,0.0,0.0,66.61,20.16,46.45
1544165529.0,-1,-1,0,0.0,0.0,65.65,20.14,45.51
1544165829.0,-1,-1,0,0.0,0.0,65.4,20.13,45.27
1544166129.0,-1,-1,0,0.0,0.0,64.43,20.15,44.28
1544166311.0,2,46195,1,4.355e-06,8.614285714285714e-05,64.18,20.18,44.0
1544166622.0,1,47850,1655,0.007207524999999999,0.08343115755627009,65.16,20.24,44.92
1544166711.0,2,48580,730,0.00317915,0.12859483146067416,66.61,20.26,46.35
1544166810.0,4,49152,572,0.00249106,0.09058399999999998,68.04,20.28,47.76
1544166865.0,3,49408,256,0.00111488,0.07297396363636363,68.98,20.29,48.69
1544166967.0,4,49883,475,0.0020686249999999997,0.07301029411764705,69.68,20.31,49.37
1544167322.0,-1,-1,0,0.0,0.0,72.65,20.38,52.27
1544167622.0,-1,-1,0,0.0,0.0,70.37,20.44,49.93
1544167922.0,-1,-1,0,0.0,0.0,68.98,20.5,48.48
1544168223.0,-1,-1,0,0.0,0.0,67.57,20.56,47.01
1544168523.0,-1,-1,0,0.0,0.0,66.61,20.62,45.99
1544168823.0,-1,-1,0,0.0,0.0,66.13,20.68,45.45
1544169124.0,-1,-1,0,0.0,0.0,65.4,20.74,44.66
1544169424.0,-1,-1,0,0.0,0.0,65.16,20.8,44.36
1544169516.0,2,49886,3,1.3065e-05,0.0005112391304347826,64.43,20.82,43.61
1544169825.0,1,51532,1646,0.00716833,0.08351452427184465,65.4,20.77,44.63
1544169933.0,4,52418,886,0.0038585299999999998,0.12861766666666666,66.37,20.74,45.63
1544169988.0,2,52737,319,0.0013892449999999999,0.09093239999999998,67.33,20.72,46.61
1544170042.0,3,53044,307,0.001336985,0.08913233333333334,68.51,20.71,47.8
1544170206.0,4,53807,763,0.003322865,0.07294093902439024,69.91,20.66,49.25
1544170562.0,-1,-1,0,0.0,0.0,73.76,20.55,53.21
1544170862.0,-1,-1,0,0.0,0.0,72.42,20.46,51.96
1544171162.0,-1,-1,0,0.0,0.0,70.83,20.37,50.46
1544171462.0,-1,-1,0,0.0,0.0,68.75,20.28,48.47
1544171763.0,-1,-1,0,0.0,0.0,67.57,20.19,47.38
1544172063.0,-1,-1,0,0.0,0.0,66.37,20.1,46.27
1544172363.0,-1,-1,0,0.0,0.0,65.16,20.01,45.15
1544172664.0,-1,-1,0,0.0,0.0,64.67,19.92,44.75
1544172949.0,2,53808,1,4.355e-06,5.5010526315789464e-05,63.93,19.84,44.09
1544173258.0,4,55455,1647,0.007172685,0.08356526213592233,64.67,19.76,44.91
1544173313.0,1,55903,448,0.0019510399999999998,0.12770443636363635,65.65,19.75,45.9
1544173373.0,4,56393,490,0.00213395,0.12803699999999998,66.85,19.75,47.1
1544173428.0,2,56712,319,0.0013892449999999999,0.09093239999999998,67.57,19.75,47.82
1544173489.0,4,57068,356,0.0015503799999999999,0.09149783606557377,68.51,19.75,48.76
1544173544.0,3,57324,256,0.00111488,0.07297396363636363,68.98,19.74,49.24
1544173673.0,4,57923,599,0.0026086449999999997,0.07279939534883721,69.68,19.74,49.94
1544174028.0,-1,-1,0,0.0,0.0,73.09,19.72,53.37
1544174328.0,-1,-1,0,0.0,0.0,72.19,19.7,52.49
1544174629.0,-1,-1,0,0.0,0.0,70.37,19.69,50.68
1544174929.0,-1,-1,0,0.0,0.0,68.51,19.67,48.84
1544175229.0,-1,-1,0,0.0,0.0,67.57,19.66,47.91
1544175529.0,-1,-1,0,0.0,0.0,67.09,19.64,47.45
1544175830.0,-1,-1,0,0.0,0.0,65.89,19.63,46.26
1544176130.0,-1,-1,0,0.0,0.0,65.4,19.61,45.79
1544176430.0,-1,-1,0,0.0,0.0,64.67,19.6,45.07
1544176651.0,2,57926,3,1.3065e-05,0.00021282352941176468,64.43,19.59,44.84
1544176963.0,1,59585,1659,0.007224945,0.08336475,65.65,19.62,46.03
1544177037.0,2,60195,610,0.0026565499999999997,0.12923756756756755,66.37,19.64,46.73
1544177143.0,3,60807,612,0.00266526,0.0905182641509434,68.51,19.67,48.84
1544177301.0,4,61542,735,0.003200925,0.07293246835443039,69.91,19.71,50.2
1544177656.0,-1,-1,0,0.0,0.0,72.65,19.79,52.86
1544177956.0,-1,-1,0,0.0,0.0,72.19,19.87,52.32
1544178256.0,-1,-1,0,0.0,0.0,69.45,19.94,49.51
1544178557.0,-1,-1,0,0.0,0.0,68.51,20.02,48.49
1544178857.0,-1,-1,0,0.0,0.0,67.33,20.09,47.24
1544179157.0,-1,-1,0,0.0,0.0,66.13,20.17,45.96
1544179458.0,-1,-1,0,0.0,0.0,66.13,20.24,45.89
1544179758.0,-1,-1,0,0.0,0.0,65.4,20.32,45.08
1544180058.0,-1,-1,0,0.0,0.0,64.92,20.39,44.53
1544180345.0,2,61545,3,1.3065e-05,0.00016388153310104527,64.18,20.47,43.71
1544180656.0,1,63204,1659,0.007224945,0.0836328038585209,65.4,20.62,44.78
1544180729.0,2,63806,602,0.0026217099999999998,0.12928980821917807,66.85,20.66,46.19
1544180827.0,3,64374,568,0.00247364,0.0908684081632653,68.51,20.71,47.8
1544180974.0,4,65057,683,0.002974465,0.07284404081632653,69.68,20.8,48.88
1544181330.0,-1,-1,0,0.0,0.0,71.29,20.99,50.3
1544181630.0,-1,-1,0,0.0,0.0,70.83,21.16,49.67
1544181930.0,-1,-1,0,0.0,0.0,69.45,21.32,48.13
1544182230.0,-1,-1,0,0.0,0.0,67.8,21.49,46.31
1544182530.0,-1,-1,0,0.0,0.0,66.85,21.65,45.2
1544182831.0,-1,-1,0,0.0,0.0,66.13,21.82,44.31
1544183131.0,-1,-1,0,0.0,0.0,65.16,21.98,43.18
1544183431.0,-1,-1,0,0.0,0.0,64.43,22.15,42.28
1544183731.0,-1,-1,0,0.0,0.0,64.67,22.31,42.36
1544184076.0,-1,-1,0,0.0,0.0,63.93,22.48,41.45
1544184376.0,-1,-1,0,0.0,0.0,64.43,22.54,41.89
1544184677.0,-1,-1,0,0.0,0.0,64.18,22.6,41.58
1544184977.0,-1,-1,0,0.0,0.0,63.69,22.66,41.03
1544185277.0,-1,-1,0,0.0,0.0,62.94,22.72,40.22
1544185578.0,-1,-1,0,0.0,0.0,62.94,22.78,40.16
1544185878.0,-1,-1,0,0.0,0.0,62.43,22.84,39.59
1544186178.0,-1,-1,0,0.0,0.0,62.43,22.9,39.53
1544186479.0,-1,-1,0,0.0,0.0,62.18,22.96,39.22
1544186779.0,-1,-1,0,0.0,0.0,61.93,23.02,38.91
1544187079.0,-1,-1,0,0.0,0.0,61.67,23.08,38.59
1544187380.0,-1,-1,0,0.0,0.0,61.67,23.14,38.53
1544187680.0,-1,-1,0,0.0,0.0,61.67,23.21,38.46
1544187981.0,-1,-1,0,0.0,0.0,61.42,23.31,38.11
1544188281.0,-1,-1,0,0.0,0.0,61.16,23.42,37.74
1544188581.0,-1,-1,0,0.0,0.0,60.9,23.52,37.38
1544188882.0,-1,-1,0,0.0,0.0,60.9,23.63,37.27
1544189182.0,-1,-1,0,0.0,0.0,60.64,23.73,36.91
1544189482.0,-1,-1,0,0.0,0.0,60.39,23.84,36.55
1544189783.0,-1,-1,0,0.0,0.0,60.64,23.94,36.7
1544190083.0,-1,-1,0,0.0,0.0,60.39,24.05,36.34
1544190384.0,-1,-1,0,0.0,0.0,60.13,24.15,35.98
1544190684.0,-1,-1,0,0.0,0.0,60.39,24.26,36.13
1544190984.0,-1,-1,0,0.0,0.0,60.13,24.36,35.77
1544191284.0,-1,-1,0,0.0,0.0,60.39,24.44,35.95
1544191585.0,-1,-1,0,0.0,0.0,60.39,24.42,35.97
1544191885.0,-1,-1,0,0.0,0.0,60.13,24.41,35.72
1544192186.0,-1,-1,0,0.0,0.0,60.13,24.39,35.74
1544192486.0,-1,-1,0,0.0,0.0,59.87,24.38,35.49
1544192786.0,-1,-1,0,0.0,0.0,59.87,24.36,35.51
1544193087.0,-1,-1,0,0.0,0.0,60.13,24.35,35.78
1544193387.0,-1,-1,0,0.0,0.0,59.6,24.33,35.27
1544193687.0,-1,-1,0,0.0,0.0,59.6,24.32,35.28
1544193988.0,-1,-1,0,0.0,0.0,59.6,24.3,35.3
1544194088.0,2,65061,4,1.742e-05,0.00062712,59.6,24.3,35.3
1544194414.0,-1,-1,0,0.0,0.0,61.42,24.28,37.14
1544194478.0,3,67157,2096,0.00912808,0.5134545,62.69,24.28,38.41
1544194558.0,4,67528,371,0.0016157049999999998,0.072706725,63.93,24.27,39.66
1544194913.0,-1,-1,0,0.0,0.0,68.75,24.21,44.54
1544195213.0,-1,-1,0,0.0,0.0,68.28,24.09,44.19
1544195514.0,-1,-1,0,0.0,0.0,67.09,23.97,43.12
1544195814.0,-1,-1,0,0.0,0.0,65.65,23.85,41.8
1544196114.0,-1,-1,0,0.0,0.0,64.43,23.73,40.7
1544196415.0,-1,-1,0,0.0,0.0,64.18,23.61,40.57
1544196715.0,-1,-1,0,0.0,0.0,63.44,23.49,39.95
1544197015.0,-1,-1,0,0.0,0.0,62.43,23.37,39.06
1544197316.0,-1,-1,0,0.0,0.0,62.43,23.25,39.18
1544197616.0,-1,-1,0,0.0,0.0,61.93,23.13,38.8
1544197916.0,-1,-1,0,0.0,0.0,61.93,23.01,38.92
1544198217.0,-1,-1,0,0.0,0.0,61.16,22.89,38.27
1544198517.0,-1,-1,0,0.0,0.0,61.16,22.77,38.39
1544198817.0,-1,-1,0,0.0,0.0,60.9,22.65,38.25
1544199118.0,-1,-1,0,0.0,0.0,60.64,22.53,38.11
1544199418.0,-1,-1,0,0.0,0.0,60.13,22.41,37.72
1544199718.0,-1,-1,0,0.0,0.0,60.13,22.29,37.84
1544200019.0,-1,-1,0,0.0,0.0,59.87,22.17,37.7
1544200319.0,-1,-1,0,0.0,0.0,59.34,22.05,37.29
1544200620.0,-1,-1,0,0.0,0.0,59.6,21.93,37.67
1544200920.0,-1,-1,0,0.0,0.0,59.34,21.81,37.53
1544201121.0,2,67531,3,1.3065e-05,0.000234,59.34,21.73,37.61
1544201476.0,-1,-1,0,0.0,0.0,61.67,21.59,40.08
1544201531.0,3,69748,2217,0.009655035,0.6319659272727272,62.43,21.57,40.86
1544201607.0,4,70103,355,0.001546025,0.07323276315789473,63.69,21.54,42.15
1544201963.0,-1,-1,0,0.0,0.0,69.21,21.39,47.82
1544202263.0,-1,-1,0,0.0,0.0,68.98,21.39,47.59
1544202563.0,-1,-1,0,0.0,0.0,67.57,21.41,46.16
1544202864.0,-1,-1,0,0.0,0.0,65.89,21.42,44.47
1544203164.0,-1,-1,0,0.0,0.0,64.92,21.44,43.48
1544203464.0,-1,-1,0,0.0,0.0,64.18,21.45,42.73
1544203765.0,-1,-1,0,0.0,0.0,62.94,21.47,41.47
1544204065.0,-1,-1,0,0.0,0.0,62.69,21.48,41.21
1544204365.0,-1,-1,0,0.0,0.0,61.67,21.5,40.17
1544204666.0,-1,-1,0,0.0,0.0,61.42,21.51,39.91
1544204966.0,-1,-1,0,0.0,0.0,61.16,21.53,39.63
1544205267.0,-1,-1,0,0.0,0.0,60.64,21.54,39.1
1544205567.0,-1,-1,0,0.0,0.0,60.39,21.56,38.83
1544205867.0,-1,-1,0,0.0,0.0,60.13,21.56,38.57
1544206168.0,-1,-1,0,0.0,0.0,59.87,21.56,38.31
1544206468.0,-1,-1,0,0.0,0.0,59.87,21.56,38.31
